series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import,Unnamed: 0,Type,Score,Score Rank,Popularity Rank,Air Date,Studio,Num. of episodes,Genres,Theme(s),Demographic
34933,Kakegurui,TV,12,0,12,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,Só tem um personagem que presta,0,0,1,default,0,,,,,,,,,,,
50339,Kakegurui Twin,ONA,6,0,6,2023-05-18,2023-05-18,,3,,0,Completed,,0,,LOW,"Eu quase, quase morri de vergonha alheia com isso, eu sumo por 2 anos e Kakegurui tá assim? Honestamente, isso ultrapassou as barreiras do ridículo",0,0,1,default,0,,,,,,,,,,,
37086,Kakegurui××,TV,12,0,12,0000-00-00,0000-00-00,,2,,0,Completed,,0,,LOW,Medíocre,0,0,1,default,0,,,,,,,,,,,
48675,Kakkou no Iinazuke,TV,24,0,24,0000-00-00,2022-10-01,,5,,0,Completed,,0,,LOW,"Me sinto até um pouco envergonhado por gostar desse anime mais ou menos, mas enfim, ele cumpriu seu papel de ser um entretenimento barato por algumas horas. Espero que tenha segunda temporada e que o mangá saia no Brasil",0,0,1,default,0,1150.0,TV,7.68,1151.0,1745.0,"Apr 24, 2022 to ?","['SynergySP', '            Shin-Ei Animation']",24.0,"['Comedy', 'Romance']",['Harem'],Shounen
40221,Kami no Tou,TV,13,0,13,0000-00-00,0000-00-00,,3,,0,Completed,,0,,LOW,"Passei a primeira temporada inteira pensando ""Agora engrena"" Spoiler: Não engrena",0,0,1,default,0,1430.0,TV,7.57,1431.0,183.0,"Apr 2, 2020 to Jun 25, 2020",['Telecom Animation Film'],13.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",['None'],
50869,Kami wa Game ni Ueteiru.,TV,13,0,13,2024-06-21,2024-06-24,,4,,0,Completed,,0,,LOW,"É só ruim, fraco. Tem uma ideia interessante dos diferentes jogos, alguns deles bem criativos. Porém os diálogos tem a profundidade de uma folha  de papel e ele tem aqueles clichês chatos do gênero.",0,0,1,default,0,,,,,,,,,,,
41312,Kami-tachi ni Hirowareta Otoko,TV,12,0,12,2024-08-18,2024-08-19,,3,,0,Completed,,0,,LOW,"Se eu descobrisse que morri espirrando enquanto dormia eu ficaria maluco. Mas voltando ao que importa, é um anime meio sem sal, principalmente por não ter nenhum conflito, nada de muito interessante acontece",0,0,0,disallow,0,,,,,,,,,,,
49109,Kami-tachi ni Hirowareta Otoko 2nd Season,TV,12,0,12,2024-08-19,2024-08-19,,2,,0,Completed,,0,,LOW,"O mesmo problema da 1° temporada elevado a x^n potência. Nada, nenhum conflito ocorre, nenhum problema sério, nenhum dilema para o personagem, nada de explorar os novos personagens.",0,0,0,default,0,,,,,,,,,,,
41877,Kamiarizuki no Kodomo,Movie,1,0,1,2022-05-23,2022-05-23,,3,,0,Completed,,0,,LOW,"Estava tudo indo bem, até o minuto 20. Depois disso é só soninho bom. E como é de costume da Netflix, nada é explicado, eles deixam a cargos dos espectadores inventar uma lenga lenga para justificar as besteiras do filme",0,0,1,default,0,,,,,,,,,,,
3220,Kanashimi no Belladonna,Movie,1,0,1,0000-00-00,0000-00-00,,8,,0,Completed,,0,,LOW,"🥇: Umas das mais diferentes obras da Mushi Production. O confronto das piores faces da humanidade envelheceu como vinho, e é imensamente ajudado pela parte visual, que em muitos momentos parece ser uma nova parte de Guernica",0,0,1,default,0,,,,,,,,,,,
